"","Year","State","State.Minimum.Wage","State.Minimum.Wage.2020.Dollars","Federal.Minimum.Wage","Federal.Minimum.Wage.2020.Dollars","Effective.Minimum.Wage","Effective.Minimum.Wage.2020.Dollars","CPI.Average","Department.Of.Labor.Uncleaned.Data","Department.Of.Labor.Cleaned.Low.Value","Department.Of.Labor.Cleaned.Low.Value.2020.Dollars","Department.Of.Labor.Cleaned.High.Value","Department.Of.Labor.Cleaned.High.Value.2020.Dollars","Average_Inflation","Inflation_Category"
"561",2010,"Maine",7.5,8.9,7.25,8.6,7.5,8.9,218.056,"7.5",7.5,8.9,7.5,8.9,0.95,"Low Inflation"
"562",2010,"Maryland",7.25,8.6,7.25,8.6,7.25,8.6,218.056,"7.25",7.25,8.6,7.25,8.6,0.95,"Low Inflation"
"563",2010,"Massachusetts",8,9.49,7.25,8.6,8,9.49,218.056,"8",8,9.49,8,9.49,0.95,"Low Inflation"
"564",2010,"Michigan",7.4,8.78,7.25,8.6,7.4,8.78,218.056,"7.40(e)",7.4,8.78,7.4,8.78,0.95,"Low Inflation"
"565",2010,"Minnesota",5.25,6.23,7.25,8.6,7.25,8.6,218.056,"5.25-6.15(g)",5.25,6.23,6.15,7.3,0.95,"Low Inflation"
"566",2010,"Mississippi",0,0,7.25,8.6,7.25,8.6,218.056,"...",0,0,0,0,0.95,"Low Inflation"
"567",2010,"Missouri",7.25,8.6,7.25,8.6,7.25,8.6,218.056,"7.25",7.25,8.6,7.25,8.6,0.95,"Low Inflation"
"568",2010,"Montana",4,4.74,7.25,8.6,7.25,8.6,218.056,"4.00-7.25(g)",4,4.74,7.25,8.6,0.95,"Low Inflation"
"569",2010,"Nebraska",7.25,8.6,7.25,8.6,7.25,8.6,218.056,"7.25[c]",7.25,8.6,7.25,8.6,0.95,"Low Inflation"
"570",2010,"Nevada",6.55,7.77,7.25,8.6,7.25,8.6,218.056,"6.55-7.55",6.55,7.77,7.55,8.96,0.95,"Low Inflation"
"571",2010,"New Hampshire",7.25,8.6,7.25,8.6,7.25,8.6,218.056,"7.25",7.25,8.6,7.25,8.6,0.95,"Low Inflation"
"572",2010,"New Jersey",7.25,8.6,7.25,8.6,7.25,8.6,218.056,"7.25",7.25,8.6,7.25,8.6,0.95,"Low Inflation"
"573",2010,"New Mexico",7.5,8.9,7.25,8.6,7.5,8.9,218.056,"7.5",7.5,8.9,7.5,8.9,0.95,"Low Inflation"
"574",2010,"New York",7.25,8.6,7.25,8.6,7.25,8.6,218.056,"7.25",7.25,8.6,7.25,8.6,0.95,"Low Inflation"
"575",2010,"North Carolina",7.25,8.6,7.25,8.6,7.25,8.6,218.056,"7.25",7.25,8.6,7.25,8.6,0.95,"Low Inflation"
"576",2010,"North Dakota",7.25,8.6,7.25,8.6,7.25,8.6,218.056,"7.25",7.25,8.6,7.25,8.6,0.95,"Low Inflation"
"577",2010,"Ohio",7.3,8.66,7.25,8.6,7.3,8.66,218.056,"7.3",7.3,8.66,7.3,8.66,0.95,"Low Inflation"
"578",2010,"Oklahoma",2,2.37,7.25,8.6,7.25,8.6,218.056,"2.00-7.25(g)",2,2.37,7.25,8.6,0.95,"Low Inflation"
"579",2010,"Oregon",8.4,9.96,7.25,8.6,8.4,9.96,218.056,"8.4",8.4,9.96,8.4,9.96,0.95,"Low Inflation"
"580",2010,"Pennsylvania",7.25,8.6,7.25,8.6,7.25,8.6,218.056,"7.25",7.25,8.6,7.25,8.6,0.95,"Low Inflation"
"581",2010,"Puerto Rico",0,0,7.25,8.6,7.25,8.6,218.056,"5.08 – 7.25 (i2)",0,NA,0,NA,0.95,"Low Inflation"
"582",2010,"Rhode Island",7.4,8.78,7.25,8.6,7.4,8.78,218.056,"7.4",7.4,8.78,7.4,8.78,0.95,"Low Inflation"
"583",2010,"South Carolina",0,0,7.25,8.6,7.25,8.6,218.056,"...",0,0,0,0,0.95,"Low Inflation"
"584",2010,"South Dakota",7.25,8.6,7.25,8.6,7.25,8.6,218.056,"7.25",7.25,8.6,7.25,8.6,0.95,"Low Inflation"
"585",2010,"Tennessee",0,0,7.25,8.6,7.25,8.6,218.056,"...",0,0,0,0,0.95,"Low Inflation"
"586",2010,"Texas",7.25,8.6,7.25,8.6,7.25,8.6,218.056,"7.25",7.25,8.6,7.25,8.6,0.95,"Low Inflation"
"587",2010,"U.S. Virgin Islands",4.3,5.1,7.25,8.6,7.25,8.6,218.056,"4.30-7.25(j)",4.3,5.1,7.25,8.6,0.95,"Low Inflation"
"588",2010,"Utah",7.25,8.6,7.25,8.6,7.25,8.6,218.056,"7.25",7.25,8.6,7.25,8.6,0.95,"Low Inflation"
"589",2010,"Vermont",8.06,9.56,7.25,8.6,8.06,9.56,218.056,"8.06(e)",8.06,9.56,8.06,9.56,0.95,"Low Inflation"
"590",2010,"Virginia",7.25,8.6,7.25,8.6,7.25,8.6,218.056,"7.25[c]",7.25,8.6,7.25,8.6,0.95,"Low Inflation"
"591",2010,"Washington",8.55,10.14,7.25,8.6,8.55,10.14,218.056,"8.55",8.55,10.14,8.55,10.14,0.95,"Low Inflation"
"592",2010,"West Virginia",7.25,8.6,7.25,8.6,7.25,8.6,218.056,"7.25",7.25,8.6,7.25,8.6,0.95,"Low Inflation"
"593",2010,"Wisconsin",7.25,8.6,7.25,8.6,7.25,8.6,218.056,"7.25",7.25,8.6,7.25,8.6,0.95,"Low Inflation"
"594",2010,"Wyoming",5.15,6.11,7.25,8.6,7.25,8.6,218.056,"5.15",5.15,6.11,5.15,6.11,0.95,"Low Inflation"
"595",2011,"Alabama",0,0,7.25,8.34,7.25,8.34,224.939,"...",0,0,0,0,1.65,"Low Inflation"
"596",2011,"Alaska",7.75,8.91,7.25,8.34,7.75,8.91,224.939,"7.75",7.75,8.91,7.75,8.91,1.65,"Low Inflation"
"597",2011,"Arizona",7.35,8.45,7.25,8.34,7.35,8.45,224.939,"7.35",7.35,8.45,7.35,8.45,1.65,"Low Inflation"
"598",2011,"Arkansas",6.25,7.19,7.25,8.34,7.25,8.34,224.939,"6.25[c]",6.25,7.19,6.25,7.19,1.65,"Low Inflation"
"599",2011,"California",8,9.2,7.25,8.34,8,9.2,224.939,"8",8,9.2,8,9.2,1.65,"Low Inflation"
"600",2011,"Colorado",7.36,8.46,7.25,8.34,7.36,8.46,224.939,"7.36",7.36,8.46,7.36,8.46,1.65,"Low Inflation"
"601",2011,"Connecticut",8.25,9.49,7.25,8.34,8.25,9.49,224.939,"8.25",8.25,9.49,8.25,9.49,1.65,"Low Inflation"
"602",2011,"Delaware",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"603",2011,"District of Columbia",8.25,9.49,7.25,8.34,8.25,9.49,224.939,"8.25",8.25,9.49,8.25,9.49,1.65,"Low Inflation"
"604",2011,"Florida",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"605",2011,"Georgia",5.15,5.92,7.25,8.34,7.25,8.34,224.939,"5.15(d)",5.15,5.92,5.15,5.92,1.65,"Low Inflation"
"606",2011,"Guam",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"607",2011,"Hawaii",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"608",2011,"Idaho",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"609",2011,"Illinois",8.25,9.49,7.25,8.34,8.25,9.49,224.939,"8.25[c]",8.25,9.49,8.25,9.49,1.65,"Low Inflation"
"610",2011,"Indiana",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25(e)",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"611",2011,"Iowa",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"612",2011,"Kansas",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"613",2011,"Kentucky",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"614",2011,"Louisiana",0,0,7.25,8.34,7.25,8.34,224.939,"...",0,0,0,0,1.65,"Low Inflation"
"615",2011,"Maine",7.5,8.62,7.25,8.34,7.5,8.62,224.939,"7.5",7.5,8.62,7.5,8.62,1.65,"Low Inflation"
"616",2011,"Maryland",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"617",2011,"Massachusetts",8,9.2,7.25,8.34,8,9.2,224.939,"8",8,9.2,8,9.2,1.65,"Low Inflation"
"618",2011,"Michigan",7.4,8.51,7.25,8.34,7.4,8.51,224.939,"7.40(e)",7.4,8.51,7.4,8.51,1.65,"Low Inflation"
"619",2011,"Minnesota",5.25,6.04,7.25,8.34,7.25,8.34,224.939,"5.25-6.15(g)",5.25,6.04,6.15,7.07,1.65,"Low Inflation"
"620",2011,"Mississippi",0,0,7.25,8.34,7.25,8.34,224.939,"...",0,0,0,0,1.65,"Low Inflation"
"621",2011,"Missouri",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"622",2011,"Montana",4,4.6,7.25,8.34,7.25,8.34,224.939,"4.00-7.35(g)",4,4.6,7.35,8.45,1.65,"Low Inflation"
"623",2011,"Nebraska",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25[c]",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"624",2011,"Nevada",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25-8.25",7.25,8.34,8.25,9.49,1.65,"Low Inflation"
"625",2011,"New Hampshire",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"626",2011,"New Jersey",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"627",2011,"New Mexico",7.5,8.62,7.25,8.34,7.5,8.62,224.939,"7.5",7.5,8.62,7.5,8.62,1.65,"Low Inflation"
"628",2011,"New York",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"629",2011,"North Carolina",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"630",2011,"North Dakota",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"631",2011,"Ohio",7.4,8.51,7.25,8.34,7.4,8.51,224.939,"7.4",7.4,8.51,7.4,8.51,1.65,"Low Inflation"
"632",2011,"Oklahoma",2,2.3,7.25,8.34,7.25,8.34,224.939,"2.00-7.25(g)",2,2.3,7.25,8.34,1.65,"Low Inflation"
"633",2011,"Oregon",8.5,9.77,7.25,8.34,8.5,9.77,224.939,"8.5",8.5,9.77,8.5,9.77,1.65,"Low Inflation"
"634",2011,"Pennsylvania",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"635",2011,"Puerto Rico",0,0,7.25,8.34,7.25,8.34,224.939,"5.08 – 7.25 (i2)",0,NA,0,NA,1.65,"Low Inflation"
"636",2011,"Rhode Island",7.4,8.51,7.25,8.34,7.4,8.51,224.939,"7.4",7.4,8.51,7.4,8.51,1.65,"Low Inflation"
"637",2011,"South Carolina",0,0,7.25,8.34,7.25,8.34,224.939,"...",0,0,0,0,1.65,"Low Inflation"
"638",2011,"South Dakota",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"639",2011,"Tennessee",0,0,7.25,8.34,7.25,8.34,224.939,"...",0,0,0,0,1.65,"Low Inflation"
"640",2011,"Texas",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"641",2011,"U.S. Virgin Islands",4.3,4.94,7.25,8.34,7.25,8.34,224.939,"4.30-7.25(j)",4.3,4.94,7.25,8.34,1.65,"Low Inflation"
"642",2011,"Utah",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"643",2011,"Vermont",8.15,9.37,7.25,8.34,8.15,9.37,224.939,"8.15(e)",8.15,9.37,8.15,9.37,1.65,"Low Inflation"
"644",2011,"Virginia",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25[c]",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"645",2011,"Washington",8.67,9.97,7.25,8.34,8.67,9.97,224.939,"8.67",8.67,9.97,8.67,9.97,1.65,"Low Inflation"
"646",2011,"West Virginia",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"647",2011,"Wisconsin",7.25,8.34,7.25,8.34,7.25,8.34,224.939,"7.25",7.25,8.34,7.25,8.34,1.65,"Low Inflation"
"648",2011,"Wyoming",5.15,5.92,7.25,8.34,7.25,8.34,224.939,"5.15",5.15,5.92,5.15,5.92,1.65,"Low Inflation"
"649",2012,"Alabama",0,0,7.25,8.17,7.25,8.17,229.594,"...",0,0,0,0,2.1,"High Inflation"
"650",2012,"Alaska",7.75,8.73,7.25,8.17,7.75,8.73,229.594,"7.75",7.75,8.73,7.75,8.73,2.1,"High Inflation"
"651",2012,"Arizona",7.65,8.62,7.25,8.17,7.65,8.62,229.594,"7.65",7.65,8.62,7.65,8.62,2.1,"High Inflation"
"652",2012,"Arkansas",6.25,7.04,7.25,8.17,7.25,8.17,229.594,"6.25[c]",6.25,7.04,6.25,7.04,2.1,"High Inflation"
"653",2012,"California",8,9.01,7.25,8.17,8,9.01,229.594,"8",8,9.01,8,9.01,2.1,"High Inflation"
"654",2012,"Colorado",7.64,8.61,7.25,8.17,7.64,8.61,229.594,"7.64",7.64,8.61,7.64,8.61,2.1,"High Inflation"
"655",2012,"Connecticut",8.25,9.29,7.25,8.17,8.25,9.29,229.594,"8.25",8.25,9.29,8.25,9.29,2.1,"High Inflation"
"656",2012,"Delaware",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"657",2012,"District of Columbia",8.25,9.29,7.25,8.17,8.25,9.29,229.594,"8.25",8.25,9.29,8.25,9.29,2.1,"High Inflation"
"658",2012,"Florida",7.67,8.64,7.25,8.17,7.67,8.64,229.594,"7.67",7.67,8.64,7.67,8.64,2.1,"High Inflation"
"659",2012,"Georgia",5.15,5.8,7.25,8.17,7.25,8.17,229.594,"5.15(d)",5.15,5.8,5.15,5.8,2.1,"High Inflation"
"660",2012,"Guam",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"661",2012,"Hawaii",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"662",2012,"Idaho",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"663",2012,"Illinois",8.25,9.29,7.25,8.17,8.25,9.29,229.594,"8.25[c]",8.25,9.29,8.25,9.29,2.1,"High Inflation"
"664",2012,"Indiana",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25(e)",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"665",2012,"Iowa",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"666",2012,"Kansas",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"667",2012,"Kentucky",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"668",2012,"Louisiana",0,0,7.25,8.17,7.25,8.17,229.594,"...",0,0,0,0,2.1,"High Inflation"
"669",2012,"Maine",7.5,8.45,7.25,8.17,7.5,8.45,229.594,"7.5",7.5,8.45,7.5,8.45,2.1,"High Inflation"
"670",2012,"Maryland",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"671",2012,"Massachusetts",8,9.01,7.25,8.17,8,9.01,229.594,"8",8,9.01,8,9.01,2.1,"High Inflation"
"672",2012,"Michigan",7.4,8.34,7.25,8.17,7.4,8.34,229.594,"7.40(e)",7.4,8.34,7.4,8.34,2.1,"High Inflation"
"673",2012,"Minnesota",5.25,5.91,7.25,8.17,7.25,8.17,229.594,"5.25-6.15(g)",5.25,5.91,6.15,6.93,2.1,"High Inflation"
"674",2012,"Mississippi",0,0,7.25,8.17,7.25,8.17,229.594,"...",0,0,0,0,2.1,"High Inflation"
"675",2012,"Missouri",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"676",2012,"Montana",4,4.51,7.25,8.17,7.25,8.17,229.594,"4.00-7.65(g)",4,4.51,7.65,8.62,2.1,"High Inflation"
"677",2012,"Nebraska",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25[c]",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"678",2012,"Nevada",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25-8.25",7.25,8.17,8.25,9.29,2.1,"High Inflation"
"679",2012,"New Hampshire",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"680",2012,"New Jersey",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"681",2012,"New Mexico",7.5,8.45,7.25,8.17,7.5,8.45,229.594,"7.5",7.5,8.45,7.5,8.45,2.1,"High Inflation"
"682",2012,"New York",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"683",2012,"North Carolina",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"684",2012,"North Dakota",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"685",2012,"Ohio",7.7,8.67,7.25,8.17,7.7,8.67,229.594,"7.7",7.7,8.67,7.7,8.67,2.1,"High Inflation"
"686",2012,"Oklahoma",2,2.25,7.25,8.17,7.25,8.17,229.594,"2.00-7.25(g)",2,2.25,7.25,8.17,2.1,"High Inflation"
"687",2012,"Oregon",8.8,9.91,7.25,8.17,8.8,9.91,229.594,"8.8",8.8,9.91,8.8,9.91,2.1,"High Inflation"
"688",2012,"Pennsylvania",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"689",2012,"Puerto Rico",0,0,7.25,8.17,7.25,8.17,229.594,"5.08 – 7.25 (i2)",0,NA,0,NA,2.1,"High Inflation"
"690",2012,"Rhode Island",7.4,8.34,7.25,8.17,7.4,8.34,229.594,"7.4",7.4,8.34,7.4,8.34,2.1,"High Inflation"
"691",2012,"South Carolina",0,0,7.25,8.17,7.25,8.17,229.594,"...",0,0,0,0,2.1,"High Inflation"
"692",2012,"South Dakota",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"693",2012,"Tennessee",0,0,7.25,8.17,7.25,8.17,229.594,"...",0,0,0,0,2.1,"High Inflation"
"694",2012,"Texas",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"695",2012,"U.S. Virgin Islands",4.3,4.84,7.25,8.17,7.25,8.17,229.594,"4.30-7.25(j)",4.3,4.84,7.25,8.17,2.1,"High Inflation"
"696",2012,"Utah",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"697",2012,"Vermont",8.46,9.53,7.25,8.17,8.46,9.53,229.594,"8.46(e)",8.46,9.53,8.46,9.53,2.1,"High Inflation"
"698",2012,"Virginia",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25[c]",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"699",2012,"Washington",9.04,10.18,7.25,8.17,9.04,10.18,229.594,"9.04",9.04,10.18,9.04,10.18,2.1,"High Inflation"
"700",2012,"West Virginia",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"701",2012,"Wisconsin",7.25,8.17,7.25,8.17,7.25,8.17,229.594,"7.25",7.25,8.17,7.25,8.17,2.1,"High Inflation"
"702",2012,"Wyoming",5.15,5.8,7.25,8.17,7.25,8.17,229.594,"5.15",5.15,5.8,5.15,5.8,2.1,"High Inflation"
"703",2013,"Alabama",0,0,7.25,8.05,7.25,8.05,232.957,"...",0,0,0,0,1.75,"Low Inflation"
"704",2013,"Alaska",7.75,8.61,7.25,8.05,7.75,8.61,232.957,"7.75",7.75,8.61,7.75,8.61,1.75,"Low Inflation"
"705",2013,"Arizona",7.8,8.66,7.25,8.05,7.8,8.66,232.957,"7.8",7.8,8.66,7.8,8.66,1.75,"Low Inflation"
"706",2013,"Arkansas",6.25,6.94,7.25,8.05,7.25,8.05,232.957,"6.25[c]",6.25,6.94,6.25,6.94,1.75,"Low Inflation"
"707",2013,"California",8,8.88,7.25,8.05,8,8.88,232.957,"8",8,8.88,8,8.88,1.75,"Low Inflation"
"708",2013,"Colorado",7.78,8.64,7.25,8.05,7.78,8.64,232.957,"7.78",7.78,8.64,7.78,8.64,1.75,"Low Inflation"
"709",2013,"Connecticut",8.25,9.16,7.25,8.05,8.25,9.16,232.957,"8.25",8.25,9.16,8.25,9.16,1.75,"Low Inflation"
"710",2013,"Delaware",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"711",2013,"District of Columbia",8.25,9.16,7.25,8.05,8.25,9.16,232.957,"8.25",8.25,9.16,8.25,9.16,1.75,"Low Inflation"
"712",2013,"Florida",7.79,8.65,7.25,8.05,7.79,8.65,232.957,"7.79",7.79,8.65,7.79,8.65,1.75,"Low Inflation"
"713",2013,"Georgia",5.15,5.72,7.25,8.05,7.25,8.05,232.957,"5.15(d)",5.15,5.72,5.15,5.72,1.75,"Low Inflation"
"714",2013,"Guam",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"715",2013,"Hawaii",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"716",2013,"Idaho",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"717",2013,"Illinois",8.25,9.16,7.25,8.05,8.25,9.16,232.957,"8.25[c]",8.25,9.16,8.25,9.16,1.75,"Low Inflation"
"718",2013,"Indiana",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25(e)",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"719",2013,"Iowa",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"720",2013,"Kansas",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"721",2013,"Kentucky",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"722",2013,"Louisiana",0,0,7.25,8.05,7.25,8.05,232.957,"...",0,0,0,0,1.75,"Low Inflation"
"723",2013,"Maine",7.5,8.33,7.25,8.05,7.5,8.33,232.957,"7.5",7.5,8.33,7.5,8.33,1.75,"Low Inflation"
"724",2013,"Maryland",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"725",2013,"Massachusetts",8,8.88,7.25,8.05,8,8.88,232.957,"8",8,8.88,8,8.88,1.75,"Low Inflation"
"726",2013,"Michigan",7.4,8.22,7.25,8.05,7.4,8.22,232.957,"7.40(e)",7.4,8.22,7.4,8.22,1.75,"Low Inflation"
"727",2013,"Minnesota",5.25,5.83,7.25,8.05,7.25,8.05,232.957,"5.25-6.15(g)",5.25,5.83,6.15,6.83,1.75,"Low Inflation"
"728",2013,"Mississippi",0,0,7.25,8.05,7.25,8.05,232.957,"...",0,0,0,0,1.75,"Low Inflation"
"729",2013,"Missouri",7.35,8.16,7.25,8.05,7.35,8.16,232.957,"7.35",7.35,8.16,7.35,8.16,1.75,"Low Inflation"
"730",2013,"Montana",4,4.44,7.25,8.05,7.25,8.05,232.957,"4.00-7.80(g)",4,4.44,7.8,8.66,1.75,"Low Inflation"
"731",2013,"Nebraska",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25[c]",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"732",2013,"Nevada",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25-8.25",7.25,8.05,8.25,9.16,1.75,"Low Inflation"
"733",2013,"New Hampshire",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"734",2013,"New Jersey",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"735",2013,"New Mexico",7.5,8.33,7.25,8.05,7.5,8.33,232.957,"7.5",7.5,8.33,7.5,8.33,1.75,"Low Inflation"
"736",2013,"New York",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"737",2013,"North Carolina",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"738",2013,"North Dakota",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"739",2013,"Ohio",7.85,8.72,7.25,8.05,7.85,8.72,232.957,"7.85",7.85,8.72,7.85,8.72,1.75,"Low Inflation"
"740",2013,"Oklahoma",2,2.22,7.25,8.05,7.25,8.05,232.957,"2.00-7.25(g)",2,2.22,7.25,8.05,1.75,"Low Inflation"
"741",2013,"Oregon",8.95,9.94,7.25,8.05,8.95,9.94,232.957,"8.95",8.95,9.94,8.95,9.94,1.75,"Low Inflation"
"742",2013,"Pennsylvania",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"743",2013,"Puerto Rico",0,0,7.25,8.05,7.25,8.05,232.957,"5.08 – 7.25 (i2)",0,NA,0,NA,1.75,"Low Inflation"
"744",2013,"Rhode Island",7.75,8.61,7.25,8.05,7.75,8.61,232.957,"7.75",7.75,8.61,7.75,8.61,1.75,"Low Inflation"
"745",2013,"South Carolina",0,0,7.25,8.05,7.25,8.05,232.957,"...",0,0,0,0,1.75,"Low Inflation"
"746",2013,"South Dakota",7.25,8.05,7.25,8.05,7.25,8.05,232.957,"7.25",7.25,8.05,7.25,8.05,1.75,"Low Inflation"
"747",2013,"Tennessee",0,0,7.25,8.05,7.25,8.05,232.957,"...",0,0,0,0,1.75,"Low Inflation"
